COUNTRY,DATE,SYMPTOM,HOSPITALIZED
Colombia,6/19/2009,urinate,113
Colombia,6/19/2009,vaginal,1
Colombia,6/19/2009,vision,74
Colombia,6/19/2009,vomiting,458
Colombia,6/19/2009,Heart Problems,89
Colombia,6/19/2009,Vocal Problems,13
Colombia,6/19/2009,others,4325
Colombia,6/20/2009,abdominal pain,392
Colombia,6/20/2009,abscess,18
Colombia,6/20/2009,injury,749
Colombia,6/20/2009,bleeding,252
Colombia,6/20/2009,body pain,2348
Colombia,6/20/2009,breathing,36
Colombia,6/20/2009,chest,0
Colombia,6/20/2009,cough,301
Colombia,6/20/2009,cramp,0
Colombia,6/20/2009,deficit,0
Colombia,6/20/2009,diabetic,0
Colombia,6/20/2009,diarrhea,0
Colombia,6/20/2009,dizziness,83
Colombia,6/20/2009,fatigue,0
Colombia,6/20/2009,fever,775
Colombia,6/20/2009,headache,257
Colombia,6/20/2009,infections,0
Colombia,6/20/2009,laceration,124
Colombia,6/20/2009,migraine,17
Colombia,6/20/2009,pregnant,10
Colombia,6/20/2009,rash,0
Colombia,6/20/2009,urinate,146
Colombia,6/20/2009,vaginal,6
Colombia,6/20/2009,vision,95
Colombia,6/20/2009,vomiting,537
Colombia,6/20/2009,Heart Problems,93
Colombia,6/20/2009,Vocal Problems,14
Colombia,6/20/2009,others,4968
Colombia,6/21/2009,abdominal pain,478
Colombia,6/21/2009,abscess,23
Colombia,6/21/2009,injury,960
Colombia,6/21/2009,bleeding,361
Colombia,6/21/2009,body pain,2877
Colombia,6/21/2009,breathing,35
Colombia,6/21/2009,chest,0
Colombia,6/21/2009,cough,357
Colombia,6/21/2009,cramp,0
Colombia,6/21/2009,deficit,0
Colombia,6/21/2009,diabetic,0
Colombia,6/21/2009,diarrhea,0
Colombia,6/21/2009,dizziness,125
Colombia,6/21/2009,fatigue,0
Colombia,6/21/2009,fever,938
Colombia,6/21/2009,headache,312
Colombia,6/21/2009,infections,0
Colombia,6/21/2009,laceration,172
Colombia,6/21/2009,migraine,17
Colombia,6/21/2009,pregnant,7
Colombia,6/21/2009,rash,0
Colombia,6/21/2009,urinate,184
Colombia,6/21/2009,vaginal,5
Colombia,6/21/2009,vision,108
Colombia,6/21/2009,vomiting,653
Colombia,6/21/2009,Heart Problems,108
Colombia,6/21/2009,Vocal Problems,18
Colombia,6/21/2009,others,6292
Colombia,6/22/2009,abdominal pain,370
Colombia,6/22/2009,abscess,18
Colombia,6/22/2009,injury,757
Colombia,6/22/2009,bleeding,270
Colombia,6/22/2009,body pain,2225
Colombia,6/22/2009,breathing,28
Colombia,6/22/2009,chest,0
Colombia,6/22/2009,cough,303
Colombia,6/22/2009,cramp,0
Colombia,6/22/2009,deficit,0
Colombia,6/22/2009,diabetic,0
Colombia,6/22/2009,diarrhea,0
Colombia,6/22/2009,dizziness,110
Colombia,6/22/2009,fatigue,0
Colombia,6/22/2009,fever,785
Colombia,6/22/2009,headache,268
Colombia,6/22/2009,infections,0
Colombia,6/22/2009,laceration,130
Colombia,6/22/2009,migraine,13
Colombia,6/22/2009,pregnant,6
Colombia,6/22/2009,rash,0
Colombia,6/22/2009,urinate,118
Colombia,6/22/2009,vaginal,1
Colombia,6/22/2009,vision,102
Colombia,6/22/2009,vomiting,561
Colombia,6/22/2009,Heart Problems,110
Colombia,6/22/2009,Vocal Problems,21
Colombia,6/22/2009,others,5084
Colombia,6/23/2009,abdominal pain,368
Colombia,6/23/2009,abscess,15
Colombia,6/23/2009,injury,720
Colombia,6/23/2009,bleeding,242
Colombia,6/23/2009,body pain,2173
Colombia,6/23/2009,breathing,40
Colombia,6/23/2009,chest,0
Colombia,6/23/2009,cough,272
Colombia,6/23/2009,cramp,0
Colombia,6/23/2009,deficit,0
Colombia,6/23/2009,diabetic,0
Colombia,6/23/2009,diarrhea,0
Colombia,6/23/2009,dizziness,110
Colombia,6/23/2009,fatigue,0
Colombia,6/23/2009,fever,767
Colombia,6/23/2009,headache,246
Colombia,6/23/2009,infections,0
Colombia,6/23/2009,laceration,128
Colombia,6/23/2009,migraine,13
Colombia,6/23/2009,pregnant,13
Colombia,6/23/2009,rash,0
Colombia,6/23/2009,urinate,132
Colombia,6/23/2009,vaginal,2
Colombia,6/23/2009,vision,72
Colombia,6/23/2009,vomiting,509
Colombia,6/23/2009,Heart Problems,84
Colombia,6/23/2009,Vocal Problems,13
Colombia,6/23/2009,others,4722
Colombia,6/24/2009,abdominal pain,402
Colombia,6/24/2009,abscess,15
Colombia,6/24/2009,injury,728
Colombia,6/24/2009,bleeding,295
Colombia,6/24/2009,body pain,2277
Colombia,6/24/2009,breathing,22
Colombia,6/24/2009,chest,0
Colombia,6/24/2009,cough,279
Colombia,6/24/2009,cramp,0
Colombia,6/24/2009,deficit,0
Colombia,6/24/2009,diabetic,0
Colombia,6/24/2009,diarrhea,0
Colombia,6/24/2009,dizziness,99
Colombia,6/24/2009,fatigue,0
Colombia,6/24/2009,fever,732
Colombia,6/24/2009,headache,239
Colombia,6/24/2009,infections,0
Colombia,6/24/2009,laceration,115
Colombia,6/24/2009,migraine,12
Colombia,6/24/2009,pregnant,7
Colombia,6/24/2009,rash,0
Colombia,6/24/2009,urinate,134
Colombia,6/24/2009,vaginal,5
Colombia,6/24/2009,vision,83
Colombia,6/24/2009,vomiting,495
Colombia,6/24/2009,Heart Problems,91
Colombia,6/24/2009,Vocal Problems,18
Colombia,6/24/2009,others,4997
Colombia,6/25/2009,abdominal pain,324
Colombia,6/25/2009,abscess,9
Colombia,6/25/2009,injury,624
Colombia,6/25/2009,bleeding,230
Colombia,6/25/2009,body pain,1811
Colombia,6/25/2009,breathing,35
Colombia,6/25/2009,chest,0
Colombia,6/25/2009,cough,217
Colombia,6/25/2009,cramp,0
Colombia,6/25/2009,deficit,0
Colombia,6/25/2009,diabetic,0
Colombia,6/25/2009,diarrhea,0
Colombia,6/25/2009,dizziness,61
Colombia,6/25/2009,fatigue,0
Colombia,6/25/2009,fever,634
Colombia,6/25/2009,headache,214
Colombia,6/25/2009,infections,0
Colombia,6/25/2009,laceration,102
Colombia,6/25/2009,migraine,14
Colombia,6/25/2009,pregnant,7
Colombia,6/25/2009,rash,0
Colombia,6/25/2009,urinate,119
Colombia,6/25/2009,vaginal,1
Colombia,6/25/2009,vision,92
Colombia,6/25/2009,vomiting,492
Colombia,6/25/2009,Heart Problems,87
Colombia,6/25/2009,Vocal Problems,17
Colombia,6/25/2009,others,4181
Colombia,6/26/2009,abdominal pain,396
Colombia,6/26/2009,abscess,21
Colombia,6/26/2009,injury,695
Colombia,6/26/2009,bleeding,247
Colombia,6/26/2009,body pain,2260
Colombia,6/26/2009,breathing,21
Colombia,6/26/2009,chest,0
Colombia,6/26/2009,cough,306
Colombia,6/26/2009,cramp,0
Colombia,6/26/2009,deficit,0
Colombia,6/26/2009,diabetic,0
Colombia,6/26/2009,diarrhea,0
Colombia,6/26/2009,dizziness,91
Colombia,6/26/2009,fatigue,0
Colombia,6/26/2009,fever,770
Colombia,6/26/2009,headache,238
Colombia,6/26/2009,infections,0
Colombia,6/26/2009,laceration,130
Colombia,6/26/2009,migraine,16
Colombia,6/26/2009,pregnant,8
Colombia,6/26/2009,rash,0
Colombia,6/26/2009,urinate,116
Colombia,6/26/2009,vaginal,2
Colombia,6/26/2009,vision,88
Colombia,6/26/2009,vomiting,543
Colombia,6/26/2009,Heart Problems,76
Colombia,6/26/2009,Vocal Problems,17
Colombia,6/26/2009,others,4872
Colombia,6/27/2009,abdominal pain,2
Colombia,6/27/2009,abscess,0
Colombia,6/27/2009,injury,0
Colombia,6/27/2009,bleeding,0
Colombia,6/27/2009,body pain,1
Colombia,6/27/2009,breathing,0
Colombia,6/27/2009,chest,0
Colombia,6/27/2009,cough,0
Colombia,6/27/2009,cramp,0
Colombia,6/27/2009,deficit,0
Colombia,6/27/2009,diabetic,0
Colombia,6/27/2009,diarrhea,0
Colombia,6/27/2009,dizziness,0
Colombia,6/27/2009,fatigue,0
Colombia,6/27/2009,fever,1
Colombia,6/27/2009,headache,0
Colombia,6/27/2009,infections,0
Colombia,6/27/2009,laceration,0
Colombia,6/27/2009,migraine,0
Colombia,6/27/2009,pregnant,0
Colombia,6/27/2009,rash,0
Colombia,6/27/2009,urinate,0
Colombia,6/27/2009,vaginal,0
Colombia,6/27/2009,vision,0
Colombia,6/27/2009,vomiting,4
Colombia,6/27/2009,Heart Problems,0
Colombia,6/27/2009,Vocal Problems,0
Colombia,6/27/2009,others,1
Colombia,6/28/2009,abdominal pain,239
Colombia,6/28/2009,abscess,11
Colombia,6/28/2009,injury,484
Colombia,6/28/2009,bleeding,177
Colombia,6/28/2009,body pain,1554
Colombia,6/28/2009,breathing,25
Colombia,6/28/2009,chest,0
Colombia,6/28/2009,cough,204
Colombia,6/28/2009,cramp,0
Colombia,6/28/2009,deficit,0
Colombia,6/28/2009,diabetic,0
Colombia,6/28/2009,diarrhea,0
Colombia,6/28/2009,dizziness,69
Colombia,6/28/2009,fatigue,0
Colombia,6/28/2009,fever,553
Colombia,6/28/2009,headache,175
Colombia,6/28/2009,infections,0
Colombia,6/28/2009,laceration,88
Colombia,6/28/2009,migraine,18
Colombia,6/28/2009,pregnant,8
Colombia,6/28/2009,rash,0
Colombia,6/28/2009,urinate,118
Colombia,6/28/2009,vaginal,2
Colombia,6/28/2009,vision,76
Colombia,6/28/2009,vomiting,354
Colombia,6/28/2009,Heart Problems,72
Colombia,6/28/2009,Vocal Problems,6
Colombia,6/28/2009,others,3658
Colombia,6/29/2009,abdominal pain,323
Colombia,6/29/2009,abscess,8
Colombia,6/29/2009,injury,629
Colombia,6/29/2009,bleeding,203
Colombia,6/29/2009,body pain,2091
Colombia,6/29/2009,breathing,21
Colombia,6/29/2009,chest,0
Colombia,6/29/2009,cough,256
Colombia,6/29/2009,cramp,0
Colombia,6/29/2009,deficit,0
Colombia,6/29/2009,diabetic,0
Colombia,6/29/2009,diarrhea,0
Colombia,6/29/2009,dizziness,82
Colombia,6/29/2009,fatigue,0
Colombia,6/29/2009,fever,675
Colombia,6/29/2009,headache,206
Colombia,6/29/2009,infections,0
Colombia,6/29/2009,laceration,108
Colombia,6/29/2009,migraine,11
Colombia,6/29/2009,pregnant,3
Colombia,6/29/2009,rash,0
Colombia,6/29/2009,urinate,116
Colombia,6/29/2009,vaginal,4
Colombia,6/29/2009,vision,96
Colombia,6/29/2009,vomiting,477
Colombia,6/29/2009,Heart Problems,69
Colombia,6/29/2009,Vocal Problems,11
Colombia,6/29/2009,others,4552
Colombia,6/30/2009,abdominal pain,0
Colombia,6/30/2009,abscess,0
Colombia,6/30/2009,injury,0
Colombia,6/30/2009,bleeding,0
Colombia,6/30/2009,body pain,0
Colombia,6/30/2009,breathing,0
Colombia,6/30/2009,chest,0
Colombia,6/30/2009,cough,0
Colombia,6/30/2009,cramp,0
Colombia,6/30/2009,deficit,0
Colombia,6/30/2009,diabetic,0
Colombia,6/30/2009,diarrhea,0
Colombia,6/30/2009,dizziness,0
Colombia,6/30/2009,fatigue,0
Colombia,6/30/2009,fever,0
Colombia,6/30/2009,headache,0
Colombia,6/30/2009,infections,0
Colombia,6/30/2009,laceration,0
Colombia,6/30/2009,migraine,0
Colombia,6/30/2009,pregnant,0
Colombia,6/30/2009,rash,0
Colombia,6/30/2009,urinate,0
Colombia,6/30/2009,vaginal,0
Colombia,6/30/2009,vision,0
Colombia,6/30/2009,vomiting,0
Colombia,6/30/2009,Heart Problems,0
Colombia,6/30/2009,Vocal Problems,0
Colombia,6/30/2009,others,0
Iran,4/16/2009,abdominal pain,43
Iran,4/16/2009,abscess,2
Iran,4/16/2009,injury,85
Iran,4/16/2009,bleeding,28
Iran,4/16/2009,body pain,265
Iran,4/16/2009,breathing,3
Iran,4/16/2009,chest,0
Iran,4/16/2009,cough,35
Iran,4/16/2009,cramp,0
Iran,4/16/2009,deficit,0
Iran,4/16/2009,diabetic,0
Iran,4/16/2009,diarrhea,0
Iran,4/16/2009,dizziness,5
Iran,4/16/2009,fatigue,0
Iran,4/16/2009,fever,72
Iran,4/16/2009,headache,20
Iran,4/16/2009,infections,0
Iran,4/16/2009,laceration,10
Iran,4/16/2009,migraine,2
Iran,4/16/2009,pregnant,0
Iran,4/16/2009,rash,0
Iran,4/16/2009,urinate,12
Iran,4/16/2009,vaginal,1
Iran,4/16/2009,vision,7
Iran,4/16/2009,vomiting,50
Iran,4/16/2009,Heart Problems,13
Iran,4/16/2009,Vocal Problems,0
Iran,4/16/2009,others,561
Iran,4/17/2009,abdominal pain,335
Iran,4/17/2009,abscess,15
Iran,4/17/2009,injury,681
Iran,4/17/2009,bleeding,230
Iran,4/17/2009,body pain,2142
Iran,4/17/2009,breathing,29
Iran,4/17/2009,chest,0
Iran,4/17/2009,cough,266
Iran,4/17/2009,cramp,0
Iran,4/17/2009,deficit,0
Iran,4/17/2009,diabetic,0
Iran,4/17/2009,diarrhea,0
Iran,4/17/2009,dizziness,113
Iran,4/17/2009,fatigue,0
Iran,4/17/2009,fever,740
Iran,4/17/2009,headache,206
Iran,4/17/2009,infections,0
Iran,4/17/2009,laceration,113
Iran,4/17/2009,migraine,14
Iran,4/17/2009,pregnant,5
Iran,4/17/2009,rash,0
Iran,4/17/2009,urinate,97
Iran,4/17/2009,vaginal,4
Iran,4/17/2009,vision,91
Iran,4/17/2009,vomiting,493
Iran,4/17/2009,Heart Problems,83
Iran,4/17/2009,Vocal Problems,17
Iran,4/17/2009,others,4591
Iran,4/18/2009,abdominal pain,236
Iran,4/18/2009,abscess,8
Iran,4/18/2009,injury,406
Iran,4/18/2009,bleeding,112
Iran,4/18/2009,body pain,1268
Iran,4/18/2009,breathing,14
Iran,4/18/2009,chest,0
Iran,4/18/2009,cough,145
Iran,4/18/2009,cramp,0
Iran,4/18/2009,deficit,0
Iran,4/18/2009,diabetic,0
Iran,4/18/2009,diarrhea,0
Iran,4/18/2009,dizziness,51
Iran,4/18/2009,fatigue,0
Iran,4/18/2009,fever,431
Iran,4/18/2009,headache,122
Iran,4/18/2009,infections,0
Iran,4/18/2009,laceration,69
Iran,4/18/2009,migraine,9
Iran,4/18/2009,pregnant,1
Iran,4/18/2009,rash,0
Iran,4/18/2009,urinate,60
Iran,4/18/2009,vaginal,1
Iran,4/18/2009,vision,55
Iran,4/18/2009,vomiting,282
Iran,4/18/2009,Heart Problems,49
Iran,4/18/2009,Vocal Problems,14
Iran,4/18/2009,others,2799
Iran,4/19/2009,abdominal pain,560
Iran,4/19/2009,abscess,26
Iran,4/19/2009,injury,1041
Iran,4/19/2009,bleeding,350
Iran,4/19/2009,body pain,3250
Iran,4/19/2009,breathing,44
Iran,4/19/2009,chest,0
Iran,4/19/2009,cough,397
Iran,4/19/2009,cramp,0
Iran,4/19/2009,deficit,0
Iran,4/19/2009,diabetic,0
Iran,4/19/2009,diarrhea,0
Iran,4/19/2009,dizziness,119
Iran,4/19/2009,fatigue,0
Iran,4/19/2009,fever,1032
Iran,4/19/2009,headache,314
Iran,4/19/2009,infections,0
Iran,4/19/2009,laceration,167
Iran,4/19/2009,migraine,23
Iran,4/19/2009,pregnant,6
Iran,4/19/2009,rash,0
Iran,4/19/2009,urinate,173
Iran,4/19/2009,vaginal,5
Iran,4/19/2009,vision,152
Iran,4/19/2009,vomiting,767
Iran,4/19/2009,Heart Problems,130
Iran,4/19/2009,Vocal Problems,23
Iran,4/19/2009,others,6997
Iran,4/20/2009,abdominal pain,275
Iran,4/20/2009,abscess,12
Iran,4/20/2009,injury,547
Iran,4/20/2009,bleeding,178
Iran,4/20/2009,body pain,1653
Iran,4/20/2009,breathing,23
Iran,4/20/2009,chest,0
Iran,4/20/2009,cough,219
Iran,4/20/2009,cramp,0
Iran,4/20/2009,deficit,0
Iran,4/20/2009,diabetic,0
Iran,4/20/2009,diarrhea,0
Iran,4/20/2009,dizziness,62
Iran,4/20/2009,fatigue,0
Iran,4/20/2009,fever,564
Iran,4/20/2009,headache,190
Iran,4/20/2009,infections,0
Iran,4/20/2009,laceration,82
Iran,4/20/2009,migraine,8
Iran,4/20/2009,pregnant,2
Iran,4/20/2009,rash,0
Iran,4/20/2009,urinate,83
Iran,4/20/2009,vaginal,6
Iran,4/20/2009,vision,73
Iran,4/20/2009,vomiting,387
Iran,4/20/2009,Heart Problems,74
Iran,4/20/2009,Vocal Problems,6
Iran,4/20/2009,others,3671
Iran,4/21/2009,abdominal pain,232
Iran,4/21/2009,abscess,6
Iran,4/21/2009,injury,431
Iran,4/21/2009,bleeding,150
Iran,4/21/2009,body pain,1327
Iran,4/21/2009,breathing,18
Iran,4/21/2009,chest,0
Iran,4/21/2009,cough,172
Iran,4/21/2009,cramp,0
Iran,4/21/2009,deficit,0
Iran,4/21/2009,diabetic,0
Iran,4/21/2009,diarrhea,0
Iran,4/21/2009,dizziness,47
Iran,4/21/2009,fatigue,0
Iran,4/21/2009,fever,441
Iran,4/21/2009,headache,145
Iran,4/21/2009,infections,0
Iran,4/21/2009,laceration,62
Iran,4/21/2009,migraine,8
Iran,4/21/2009,pregnant,2
Iran,4/21/2009,rash,0
Iran,4/21/2009,urinate,86
Iran,4/21/2009,vaginal,3
Iran,4/21/2009,vision,51
Iran,4/21/2009,vomiting,317
Iran,4/21/2009,Heart Problems,47
Iran,4/21/2009,Vocal Problems,10
Iran,4/21/2009,others,2913
Iran,4/22/2009,abdominal pain,265
Iran,4/22/2009,abscess,7
Iran,4/22/2009,injury,486
Iran,4/22/2009,bleeding,147
Iran,4/22/2009,body pain,1479
Iran,4/22/2009,breathing,21
Iran,4/22/2009,chest,0
Iran,4/22/2009,cough,183
Iran,4/22/2009,cramp,0
Iran,4/22/2009,deficit,0
Iran,4/22/2009,diabetic,0
Iran,4/22/2009,diarrhea,0
Iran,4/22/2009,dizziness,77
Iran,4/22/2009,fatigue,0
Iran,4/22/2009,fever,505
Iran,4/22/2009,headache,137
Iran,4/22/2009,infections,0
Iran,4/22/2009,laceration,87
Iran,4/22/2009,migraine,9
Iran,4/22/2009,pregnant,7
Iran,4/22/2009,rash,0
Iran,4/22/2009,urinate,76
Iran,4/22/2009,vaginal,2
Iran,4/22/2009,vision,65
Iran,4/22/2009,vomiting,343
Iran,4/22/2009,Heart Problems,57
Iran,4/22/2009,Vocal Problems,8
Iran,4/22/2009,others,3211
Iran,4/23/2009,abdominal pain,68
Iran,4/23/2009,abscess,6
Iran,4/23/2009,injury,153
Iran,4/23/2009,bleeding,40
Iran,4/23/2009,body pain,437
Iran,4/23/2009,breathing,5
Iran,4/23/2009,chest,0
Iran,4/23/2009,cough,63
Iran,4/23/2009,cramp,0
Iran,4/23/2009,deficit,0
Iran,4/23/2009,diabetic,0
Iran,4/23/2009,diarrhea,0
Iran,4/23/2009,dizziness,21
Iran,4/23/2009,fatigue,0
Iran,4/23/2009,fever,136
Iran,4/23/2009,headache,43
Iran,4/23/2009,infections,0
Iran,4/23/2009,laceration,19
Iran,4/23/2009,migraine,3
Iran,4/23/2009,pregnant,3
Iran,4/23/2009,rash,0
Iran,4/23/2009,urinate,31
Iran,4/23/2009,vaginal,0
Iran,4/23/2009,vision,21
Iran,4/23/2009,vomiting,132
Iran,4/23/2009,Heart Problems,21
Iran,4/23/2009,Vocal Problems,4
Iran,4/23/2009,others,988
Iran,4/24/2009,abdominal pain,328
Iran,4/24/2009,abscess,10
Iran,4/24/2009,injury,559
Iran,4/24/2009,bleeding,179
Iran,4/24/2009,body pain,1746
Iran,4/24/2009,breathing,23
Iran,4/24/2009,chest,0
Iran,4/24/2009,cough,208
Iran,4/24/2009,cramp,0
Iran,4/24/2009,deficit,0
Iran,4/24/2009,diabetic,0
Iran,4/24/2009,diarrhea,0
Iran,4/24/2009,dizziness,76
Iran,4/24/2009,fatigue,0
Iran,4/24/2009,fever,564
Iran,4/24/2009,headache,185
Iran,4/24/2009,infections,0
Iran,4/24/2009,laceration,68
Iran,4/24/2009,migraine,11
Iran,4/24/2009,pregnant,6
Iran,4/24/2009,rash,0
Iran,4/24/2009,urinate,98
Iran,4/24/2009,vaginal,2
Iran,4/24/2009,vision,75
Iran,4/24/2009,vomiting,429
Iran,4/24/2009,Heart Problems,69
Iran,4/24/2009,Vocal Problems,18
Iran,4/24/2009,others,3750
Iran,4/25/2009,abdominal pain,258
Iran,4/25/2009,abscess,8
Iran,4/25/2009,injury,466
Iran,4/25/2009,bleeding,182
Iran,4/25/2009,body pain,1408
Iran,4/25/2009,breathing,24
Iran,4/25/2009,chest,0
Iran,4/25/2009,cough,199
Iran,4/25/2009,cramp,0
Iran,4/25/2009,deficit,0
Iran,4/25/2009,diabetic,0
Iran,4/25/2009,diarrhea,0
Iran,4/25/2009,dizziness,58
Iran,4/25/2009,fatigue,0
Iran,4/25/2009,fever,440
Iran,4/25/2009,headache,142
Iran,4/25/2009,infections,0
Iran,4/25/2009,laceration,73
Iran,4/25/2009,migraine,10
Iran,4/25/2009,pregnant,7
Iran,4/25/2009,rash,0
Iran,4/25/2009,urinate,74
Iran,4/25/2009,vaginal,4
Iran,4/25/2009,vision,64
Iran,4/25/2009,vomiting,345
Iran,4/25/2009,Heart Problems,57
Iran,4/25/2009,Vocal Problems,10
Iran,4/25/2009,others,3115
Iran,4/26/2009,abdominal pain,348
Iran,4/26/2009,abscess,10
Iran,4/26/2009,injury,552
Iran,4/26/2009,bleeding,229
Iran,4/26/2009,body pain,1742
Iran,4/26/2009,breathing,23
Iran,4/26/2009,chest,0
Iran,4/26/2009,cough,207
Iran,4/26/2009,cramp,0
Iran,4/26/2009,deficit,0
Iran,4/26/2009,diabetic,0
Iran,4/26/2009,diarrhea,0
Iran,4/26/2009,dizziness,66
Iran,4/26/2009,fatigue,0
Iran,4/26/2009,fever,605
Iran,4/26/2009,headache,177
Iran,4/26/2009,infections,0
Iran,4/26/2009,laceration,103
Iran,4/26/2009,migraine,10
Iran,4/26/2009,pregnant,7
Iran,4/26/2009,rash,0
Iran,4/26/2009,urinate,119
Iran,4/26/2009,vaginal,4
Iran,4/26/2009,vision,58
Iran,4/26/2009,vomiting,444
Iran,4/26/2009,Heart Problems,96
Iran,4/26/2009,Vocal Problems,10
Iran,4/26/2009,others,3847
Iran,4/27/2009,abdominal pain,287
Iran,4/27/2009,abscess,6
Iran,4/27/2009,injury,403
Iran,4/27/2009,bleeding,142
Iran,4/27/2009,body pain,1219
Iran,4/27/2009,breathing,21
Iran,4/27/2009,chest,0
Iran,4/27/2009,cough,143
Iran,4/27/2009,cramp,0
Iran,4/27/2009,deficit,0
Iran,4/27/2009,diabetic,0
Iran,4/27/2009,diarrhea,0
Iran,4/27/2009,dizziness,51
Iran,4/27/2009,fatigue,0
Iran,4/27/2009,fever,408
Iran,4/27/2009,headache,114
Iran,4/27/2009,infections,0
Iran,4/27/2009,laceration,69
Iran,4/27/2009,migraine,7
Iran,4/27/2009,pregnant,4
Iran,4/27/2009,rash,0
Iran,4/27/2009,urinate,55
Iran,4/27/2009,vaginal,1
Iran,4/27/2009,vision,47
Iran,4/27/2009,vomiting,387
Iran,4/27/2009,Heart Problems,50
Iran,4/27/2009,Vocal Problems,6
Iran,4/27/2009,others,2584
Iran,4/28/2009,abdominal pain,236
Iran,4/28/2009,abscess,1
Iran,4/28/2009,injury,65
Iran,4/28/2009,bleeding,67
Iran,4/28/2009,body pain,360
Iran,4/28/2009,breathing,3
Iran,4/28/2009,chest,0
Iran,4/28/2009,cough,21
Iran,4/28/2009,cramp,0
Iran,4/28/2009,deficit,0
Iran,4/28/2009,diabetic,0
Iran,4/28/2009,diarrhea,0
Iran,4/28/2009,dizziness,15
Iran,4/28/2009,fatigue,0
Iran,4/28/2009,fever,147
Iran,4/28/2009,headache,32
Iran,4/28/2009,infections,0
Iran,4/28/2009,laceration,17
Iran,4/28/2009,migraine,2
Iran,4/28/2009,pregnant,2
Iran,4/28/2009,rash,0
Iran,4/28/2009,urinate,9
Iran,4/28/2009,vaginal,1
Iran,4/28/2009,vision,9
Iran,4/28/2009,vomiting,317
Iran,4/28/2009,Heart Problems,6
Iran,4/28/2009,Vocal Problems,1
Iran,4/28/2009,others,561
Iran,4/29/2009,abdominal pain,521
Iran,4/29/2009,abscess,10
Iran,4/29/2009,injury,499
Iran,4/29/2009,bleeding,233
Iran,4/29/2009,body pain,1705
Iran,4/29/2009,breathing,16
Iran,4/29/2009,chest,0
Iran,4/29/2009,cough,149
Iran,4/29/2009,cramp,0
Iran,4/29/2009,deficit,0
Iran,4/29/2009,diabetic,0
Iran,4/29/2009,diarrhea,0
Iran,4/29/2009,dizziness,60
Iran,4/29/2009,fatigue,0
Iran,4/29/2009,fever,588
Iran,4/29/2009,headache,137
Iran,4/29/2009,infections,0
Iran,4/29/2009,laceration,81
Iran,4/29/2009,migraine,13
Iran,4/29/2009,pregnant,10
Iran,4/29/2009,rash,0
Iran,4/29/2009,urinate,89
Iran,4/29/2009,vaginal,6
Iran,4/29/2009,vision,49
Iran,4/29/2009,vomiting,628
Iran,4/29/2009,Heart Problems,60
Iran,4/29/2009,Vocal Problems,14
Iran,4/29/2009,others,3219
Iran,4/30/2009,abdominal pain,438
Iran,4/30/2009,abscess,9
Iran,4/30/2009,injury,254
Iran,4/30/2009,bleeding,174
Iran,4/30/2009,body pain,1024
Iran,4/30/2009,breathing,12
Iran,4/30/2009,chest,0
Iran,4/30/2009,cough,97
Iran,4/30/2009,cramp,0
Iran,4/30/2009,deficit,0
Iran,4/30/2009,diabetic,0
Iran,4/30/2009,diarrhea,0
Iran,4/30/2009,dizziness,39
Iran,4/30/2009,fatigue,0
Iran,4/30/2009,fever,406
Iran,4/30/2009,headache,101
Iran,4/30/2009,infections,0
Iran,4/30/2009,laceration,45
Iran,4/30/2009,migraine,4
Iran,4/30/2009,pregnant,6
Iran,4/30/2009,rash,0
Iran,4/30/2009,urinate,56
Iran,4/30/2009,vaginal,2
Iran,4/30/2009,vision,36
Iran,4/30/2009,vomiting,634
Iran,4/30/2009,Heart Problems,36
Iran,4/30/2009,Vocal Problems,12
Iran,4/30/2009,others,1918
Iran,5/1/2009,abdominal pain,620
Iran,5/1/2009,abscess,5
Iran,5/1/2009,injury,472
Iran,5/1/2009,bleeding,264
Iran,5/1/2009,body pain,1708
Iran,5/1/2009,breathing,12
Iran,5/1/2009,chest,0
Iran,5/1/2009,cough,160
Iran,5/1/2009,cramp,0
Iran,5/1/2009,deficit,0
Iran,5/1/2009,diabetic,0
Iran,5/1/2009,diarrhea,0
Iran,5/1/2009,dizziness,63
Iran,5/1/2009,fatigue,0
Iran,5/1/2009,fever,598
Iran,5/1/2009,headache,170
Iran,5/1/2009,infections,0
Iran,5/1/2009,laceration,78
Iran,5/1/2009,migraine,8
Iran,5/1/2009,pregnant,7
Iran,5/1/2009,rash,0
Iran,5/1/2009,urinate,75
Iran,5/1/2009,vaginal,5
Iran,5/1/2009,vision,59
Iran,5/1/2009,vomiting,806
Iran,5/1/2009,Heart Problems,68
Iran,5/1/2009,Vocal Problems,10
Iran,5/1/2009,others,3213
Iran,5/2/2009,abdominal pain,652
